OID,date,tmax,tmin,average
2214,23-Jan-2017,1.36806,-8.6798601,-3.65590005
2215,24-Jan-2017,1.48621,0.0058544,0.7460322
2216,25-Jan-2017,0.08111,-4.3582501,-2.13857005
2217,26-Jan-2017,1.21936,-7.0202498,-2.9004449
2218,27-Jan-2017,6.39394,-5.5299702,0.4319849
2219,28-Jan-2017,8.3557196,0.41384,4.3847798
2220,29-Jan-2017,6.4034901,3.72471,5.06410005
2221,30-Jan-2017,7.02672,3.0676899,5.04720495
2222,31-Jan-2017,3.6112101,2.4807899,3.046
2223,01-Feb-2017,4.8120999,0.477344,2.64472195
2224,02-Feb-2017,12.6295996,4.3162298,8.4729147
2225,03-Feb-2017,11.4278002,7.6199899,9.52389505
2226,04-Feb-2017,8.1886196,4.3422198,6.2654197
2227,05-Feb-2017,8.1076899,4.5225801,6.315135
2228,06-Feb-2017,6.3256898,-0.37451,2.9755899
2229,07-Feb-2017,2.18501,0.992035,1.5885225
2230,08-Feb-2017,-0.0669534,-0.378412,-0.2226827
2231,09-Feb-2017,-1.30715,-2.2371399,-1.77214495
2232,10-Feb-2017,-1.41185,-4.1413698,-2.7766099
2233,11-Feb-2017,0.982118,-1.72814,-0.373011
2234,12-Feb-2017,2.0873201,-0.847626,0.61984705
2235,13-Feb-2017,6.2992601,-1.86014,2.21956005
2236,14-Feb-2017,8.7800798,-1.15359,3.8132449
2237,15-Feb-2017,13.9651003,-2.79375,5.58567515
2238,16-Feb-2017,8.9133596,4.0488601,6.48110985
2239,17-Feb-2017,8.0472097,4.2958298,6.17151975
2240,18-Feb-2017,9.8366404,3.53174,6.6841902
2241,19-Feb-2017,7.76297,2.5618,5.162385
2242,20-Feb-2017,10.5026999,5.4471402,7.97492005
2243,21-Feb-2017,10.7662001,7.4756598,9.12092995
2244,22-Feb-2017,10.7021999,6.0733299,8.3877649
2245,23-Feb-2017,10.3543997,6.2913198,8.32285975
2246,24-Feb-2017,8.5528097,2.37273,5.46276985
2247,25-Feb-2017,7.5767202,-0.719974,3.4283731
2248,26-Feb-2017,9.6322899,6.24505,7.93866995
2249,27-Feb-2017,11.8810997,9.2402,10.56064985
2250,28-Feb-2017,7.6013098,3.84341,5.7223599
2251,01-Mar-2017,9.0081196,2.09987,5.5539948
2252,02-Mar-2017,7.6835699,4.7871199,6.2353449
2253,03-Mar-2017,9.5252104,1.6071,5.5661552
2254,04-Mar-2017,14.1696997,5.2909398,9.73031975
2255,05-Mar-2017,11.1865997,5.55726,8.37192985
2256,06-Mar-2017,8.5587502,3.8926499,6.22570005
2257,07-Mar-2017,8.7344904,4.6078501,6.67117025
2258,08-Mar-2017,9.2288198,1.94867,5.5887449
2259,09-Mar-2017,11.5365,3.2827899,7.40964495
2260,10-Mar-2017,11.6956997,0.953949,6.32482435
2261,11-Mar-2017,12.9878998,0.976944,6.9824219
2262,12-Mar-2017,14.3023005,2.6373501,8.4698253
2263,13-Mar-2017,13.3460999,-0.406654,6.46972295
2264,14-Mar-2017,15.0894003,3.2767601,9.1830802
2265,15-Mar-2017,13.0597,5.3117199,9.18570995
2266,16-Mar-2017,16.6858997,-0.437044,8.12442785
2267,17-Mar-2017,10.5332003,5.8847198,8.20896005
2268,18-Mar-2017,10.7261,5.99017,8.358135
2269,19-Mar-2017,12.6375999,7.0328999,9.8352499
2270,20-Mar-2017,11.2138004,9.8154697,10.51463505
2271,21-Mar-2017,10.3698997,6.5359201,8.4529099
2272,22-Mar-2017,12.7206001,-0.107252,6.30667405
2273,23-Mar-2017,13.4298,1.1068799,7.26833995
2274,24-Mar-2017,13.7688999,3.77127,8.77008495
2275,25-Mar-2017,14.2939997,1.23882,7.76640985
2276,26-Mar-2017,13.1431999,2.34956,7.74637995
2277,27-Mar-2017,18.1805992,0.767559,9.4740791
2278,28-Mar-2017,19.1336002,0.59845,9.8660251
2279,29-Mar-2017,14.1563997,9.0601902,11.60829495
2280,30-Mar-2017,22.2171001,11.5635996,16.89034985
2281,31-Mar-2017,23.6847,10.6872997,17.18599985
2282,01-Apr-2017,15.8339996,8.34408,12.0890398
2283,02-Apr-2017,16.4705009,7.3611898,11.91584535
2284,03-Apr-2017,15.2938995,6.4444299,10.8691647
2285,04-Apr-2017,16.7206001,0.929609,8.82510455
2286,05-Apr-2017,13.3364,2.7918601,8.06413005
2287,06-Apr-2017,11.2965002,5.1732202,8.2348602
2288,07-Apr-2017,14.9031,2.6333101,8.76820505
2289,08-Apr-2017,14.224,7.16152,10.69276
2290,09-Apr-2017,21.4978008,-0.381485,10.5581579
2291,10-Apr-2017,13.5256004,8.89956,11.2125802
2292,11-Apr-2017,14.2612,2.7164099,8.48880495
2293,12-Apr-2017,11.7142,7.02806,9.37113
2294,13-Apr-2017,12.7191,6.2943201,9.50671005
2295,14-Apr-2017,11.5798998,1.82021,6.7000549
2296,15-Apr-2017,12.1878004,6.9193001,9.55355025
2297,16-Apr-2017,11.5523005,2.9525499,7.2524252
2298,17-Apr-2017,11.0538998,4.3034601,7.67867995
2299,18-Apr-2017,10.6688004,-1.7591799,4.45481025
2300,19-Apr-2017,9.3853798,-3.2852001,3.05008985
2301,20-Apr-2017,12.7117004,-4.3902798,4.1607103
2302,21-Apr-2017,14.8353996,3.31569,9.0755448
2303,22-Apr-2017,11.1499996,5.7339602,8.4419799
2304,23-Apr-2017,11.1884003,1.58372,6.38606015
2305,24-Apr-2017,13.3684998,0.717178,7.0428389
2306,25-Apr-2017,10.3016005,2.65995,6.48077525
2307,26-Apr-2017,10.9389,-0.605401,5.1667495
2308,27-Apr-2017,11.3711004,-2.4451301,4.46298515
2309,28-Apr-2017,12.1429005,1.93806,7.04048025
2310,29-Apr-2017,13.7130003,0.490022,7.10151115
2311,30-Apr-2017,18.6576996,1.55325,10.1054748
